,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author
5,AR,7102585422294879494,1653699538,Q los envidioso’ se vayan pal carajo  👋🏼 @churacondo @tinistoessel #dance #friday #challenge #triplet,6816687461578966022,Marco Orofino,Marco Orofino ▪️ Odontólogo 🇦🇷,,0,False,https://www.tiktok.com/@marcorofino1/video/7102585422294879494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102585422294879494&source=h5_m,768404,982,3515,3485,61790,7094690147337242625,7094690147337242625,10033,7094690147337242625,La Triple T,TINI,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1538bcb9a5d049daa4a97d64a85ed605,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/440e999215b44832aaa8e69e115eafbb,True,True,[],0,0,,,,
6,AR,7096619642231213317,1652310522,Adopten a los perritos | Ig: Lucas_izzi #parati #fypシ #humor #amigos,6763425725037184005,Lucas,"•19•
Si llegaste hasta acá seguimee 😎
Ig: Lucas_izzi 
🇦🇷🇦🇷
110k??",,0,False,https://www.tiktok.com/@luckyytas/video/7096619642231213317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096619642231213317&source=h5_m,1311609,289,4872,15157,158739,6984953599671421701,6984953599671421701,72,6984953599671421701,original sound - albor.lux_,ᵉᵈⁱᵗˢ,6982382155943543813,ᵉᵈⁱᵗˢ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6984953695297669894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/40e521bc85ffcd63814580ac37c39529.json,False,False,[],0,0,,,,
7,AR,7092904027343604997,1651445412,LAS PAPAS MAS CRUJIENTES QUE ALGUNA VEZ PROBE! 🥔🥵 con el toque especial de queso! 🧀 #fries #receta,293977214893735936,Ailu Tokman,te tiro las mejores recetas 😍✨,Popular creator,0,False,https://www.tiktok.com/@ailutokman/video/7092904027343604997?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092904027343604997&source=h5_m,14368332,4013,163304,266550,1314178,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,
0,AR,7087762749979217157,1650248365,😍❤️ #campoargentino #gauchos #novios #ypfッ,6723969325488161797,Nicol,@nicolamichettii,,0,False,https://www.tiktok.com/@nicolamichettii/video/7087762749979217157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087762749979217157&source=h5_m,1220088,159,949,2201,165297,7070668354809301787,7070668354809301787,72,7070668354809301787,original sound - s.rolitas,S.Rolitas,6825659724638946309,S.Rolitas,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070668352154372891.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cbba2833d8cc39be3d75dd6b16f13dac.json,False,False,[],0,0,Amuleto Perez,Encuentra tu surco,original sound - s.rolitas (Contains music from: Encuentra tu surco - Amuleto Perez),"Contains music from: ""Encuentra tu surco"""
1,AR,7100302079691967749,1653167905,"increíble lo matada que salí, pero me pareció muy gracioso! #fypシ",6982280905898673158,user13052005161,,,0,False,https://www.tiktok.com/@user13052005161/video/7100302079691967749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100302079691967749&source=h5_m,533281,172,1223,3561,87597,7100307006745053957,7100307006745053957,72,7100307006745053957,original sound - user13052005161,user13052005161,6982280905898673158,user13052005161,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100307030350596869.mp3,,False,False,[],0,0,,,,
2,DE,7099142037248822533,1652897811,##fypage #tonguepiercig #fypシ #brazil #nostringsattached,7007067971966010374,Pirs👌Ing,"Support me🤑for more Videos 
                 Thanks",,0,False,https://www.tiktok.com/@piercing83/video/7099142037248822533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099142037248822533&source=h5_m,17049128,5590,3388,2274,1068036,7088097553489906438,7088097553489906438,72,7088097553489906438,original sound - lord..xp,LORD.xp,6926325506649900037,LORD.xp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088097541383850758.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1dc2a1e2eda86a9b346b4e9884a709b0.json,False,False,[],0,0,Bammbreezy Montana,Look At Me (Freestyle),original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)"""
3,AR,7099141659698515205,1652897724,#seleneitor #parati #fypシ #twitcharg #viral,6986827471358624773,variedadentwitch,"CLIPS DE TWITCH 💜🤙
ARGENTINA🇦🇷
30K?
Publicidad al MD",,0,False,https://www.tiktok.com/@variedadentwitch/video/7099141659698515205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099141659698515205&source=h5_m,1550974,398,506,2959,112685,7099141648491236101,7099141648491236101,72,7099141648491236101,original sound - variedadentwitch,variedadentwitch,6986827471358624773,variedadentwitch,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099141649237838598.mp3,,False,False,[],0,0,,,,
4,ES,7083552854681685254,1649268171,🤣🦵🏽,6970787584215106565,Sergio Agüero,"CEO @kruesports
Embajador @stake",Verified account,0,False,https://www.tiktok.com/@kunaguero/video/7083552854681685254?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083552854681685254&source=h5_m,34503336,10496,33210,62566,4686981,7083552823706766086,7083552823706766086,72,7083552823706766086,original sound - kunaguero,Sergio Agüero,6970787584215106565,Sergio Agüero,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083552850030136069.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/87c60ade196cb5e9a6a5eeaf5c9f8e99.json,False,False,[],0,0,,,,
5,AR,7099553108082085126,1652993522,#graffiti #S #fyp #fypシ #foryou #tag #resak2,7094820042743333893,Resak2.arg,,,0,False,https://www.tiktok.com/@resak2.arg/video/7099553108082085126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099553108082085126&source=h5_m,5959648,2367,760,16205,562897,6928812251521288193,6928812251521288193,10033,6928812251521288193,It Was A Good Day,Ice Cube,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6dc0521d9988441ea04af0a5b1375d93,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5bf593b0f3194139a10e09840efea570,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '723559519', 'external_song_key': 'apple_song_id'}]",0,0,,,,
6,AR,7081025782881045765,1648679792,😭😭😭😭😭                #emprendimiento #pequeñonegocio #SmallBusiness #zapatillasargentina #jordanargentina,6850142477707871237,Gisla,"Envíos a todo el país desde $350 ❤️
📍Argentina",,0,False,https://www.tiktok.com/@gisla.clothing/video/7081025782881045765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081025782881045765&source=h5_m,2082614,519,287,787,215224,6836108842451880710,6836108842451880710,72,6836108842451880710,original sound - anaissscr,Anaís,6811930411239080965,Anaís,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6836108807173688069.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0c20d1ccc22f78b7201fa76d86521530.json,False,False,[],0,0,,,,
7,CO,7097627674947898629,1652545221,#viral,7026543083198415877,DANIELA BAPTISTA 🐰,🔽🔽🔽🔽🔽,,0,False,https://www.tiktok.com/@danielabaptistaofficial/video/7097627674947898629?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097627674947898629&source=h5_m,107662,18,10,12,5802,7031230100741950213,7031230100741950213,72,7031230100741950213,original sound - superrfuture,Evan chambers,6826094987169825798,Evan chambers,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7031230166659910405.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3f3c24e9606120199f4c0e2829e323ee.json,False,False,[],0,0,,,,
0,AR,7102906484203310342,1653774290,🥵🥵🥵🥵 #parati #fypシ #argentina #fyp #viral,147919171492708352,Sol,"Perdí mi otra cuenta (+52k) 🥲
Ig: solcerega",,0,False,https://www.tiktok.com/@solcerega3/video/7102906484203310342?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102906484203310342&source=h5_m,234837,84,168,158,19562,7053264878286621487,7053264878286621487,72,7053264878286621487,I Love You by Young Slo Be,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,6793509460452738053,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7053264900658924335.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b24fc05b8cc6027db2215d724efbec55.json,False,False,[],0,0,,,,
1,AR,7101614044150238469,1653473372,vos como te sentis mas comodo? #cosplay #cronica #comicon #tsuyu #bokunoheroacademia #cosplay #comedia #tsuyucosplay #myheroacademia,6829119580318401542,Hika Cosplay,"Nuevo Tiktok! 
Cisplayer | Gamer | Model",,0,False,https://www.tiktok.com/@hikacospley/video/7101614044150238469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101614044150238469&source=h5_m,1314861,680,451,1219,168773,6758767744868435970,6758767744868435970,10033,6758767744868435970,"Heroes (From ""My Hero Academia"")",NateWantsToBattle,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9ecc8b349494424aab297b8f1d10d908,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/42b5dc863da4455a924a0f256ab6eefd,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1280751685', 'external_song_key': 'apple_song_id'}]",0,0,,,,
2,AR,7084037210089082117,1649380945,Con Vicky descubriendo sus colores 🌈 miren cómo un color azul agriasado no la favorece mientras que el color beige le queda mejor. Vicky es cálida de contraste alto por esa razón el color chocolate le queda aún mejor 🤎 #asesoradeimagen #color #colorimetriaprofesional #colorimetria,6967560281179243525,Valentina Aballay,"Asesora de Imagen 
Producción de moda 
Diseñadora de Indumentaria
#Valutips",,0,False,https://www.tiktok.com/@valeasesorias/video/7084037210089082117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084037210089082117&source=h5_m,12215555,4528,6422,4764,1212271,7084037181802793733,7084037181802793733,72,7084037181802793733,original sound - valeasesorias,Valentina Aballay,6967560281179243525,Valentina Aballay,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084037196982078213.mp3,,False,False,[],0,0,,,,
3,ES,7094995646419111174,1651932405,#foryou #fyp #foryoupage #tiktokmademebuyit #tiktokmehizocomprarlo #viral #parati #parati #paratii #workout #work,7070636391008306181,Spine Board Center,"😌Dale un Descanso a tu Espalda😌
❗️Envios Gratis y 50% de DESCUENTO❗️
Link
👇🏼",,0,False,https://www.tiktok.com/@spineboardcenter/video/7094995646419111174?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094995646419111174&source=h5_m,2799332,257,2066,1253,85064,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,
4,JP,7096743500590370050,1652339359,#tiktokfood #asmr,6742459250268832769,バヤシ🥑Bayashi,"‼️More video on YouTube‼️
Subscribe to my channel ⬇️",Verified account,0,False,https://www.tiktok.com/@bayashi.tiktok/video/7096743500590370050?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096743500590370050&source=h5_m,46703184,33524,14132,22685,5068626,7080219184470165506,7080219184470165506,10033,7080219184470165506,Middle of the Night - Japanese Version,Shayne Orok & Curse,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a1ef47ffcb76419e9a8c05daa88c0873,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d8b8348019b6492d8247ab686b36a14f,False,True,[],0,0,,,,
5,AR,7099909712711273734,1653076550,Sin comentarios,6797869983755158534,Nicolas Egaña,Tatúo y subo boludeces,,0,False,https://www.tiktok.com/@nicolasegana/video/7099909712711273734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099909712711273734&source=h5_m,512012,108,767,1141,61523,7090926938482674434,7090926938482674434,72,7090926938482674434,original sound - futt.grana,jeremiasledesma18,6885107557149885446,jeremiasledesma18,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7090926912591776513.mp3,,False,False,[],0,0,,,,
6,DE,7095781565183069445,1652115390,working on my swimming technique #vfx #aftereffects #satysfyingvideo #parrallelworld,6891768900468868101,Janusz Ronki,see the world from my perspective 🌍,,0,False,https://www.tiktok.com/@ronkijan/video/7095781565183069445?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095781565183069445&source=h5_m,23908706,79167,51129,643,3880015,6797617243149634310,6797617243149634310,72,6797617243149634310,original sound - elizmil.art,LizaMiller,6748390925150520325,LizaMiller,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1659586719291430.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5606bfb6f2a289ea53212b9755ecb5a7.json,False,False,[],0,0,YunggBabii,Dreams,original sound - elizmil.art (Contains music from: Dreams - YunggBabii),"Contains music from: ""Dreams"""
7,AR,7092444514270399750,1651338423,#tefelicito @rauwalejandro @Shakira los reyes❤️‍🔥#voiceeffects,6825262161696277509,The Sistars,"@valentellado y @maxitelladoo
🇦🇷ᴄᴀɴᴛᴀɴᴛᴇꜱ ᴄᴏᴍᴘᴏꜱɪᴛᴏʀᴀꜱ
Videoclip de Atiende☎️",Verified account,0,False,https://www.tiktok.com/@sistarsoficial/video/7092444514270399750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092444514270399750&source=h5_m,938055,148,94,471,110694,7092444492527143686,7092444492527143686,72,7092444492527143686,original sound - sistarsoficial,The Sistars,6825262161696277509,The Sistars,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092444497883335430.mp3,,False,False,[],0,0,,,,
0,MX,7088463346999102726,1650411485,ESA ES MI VOZ?!! #disney #parati,6802065739064984582,Ana Medina,"Cantante y actriz políglota✨
Sirena🧜🏻‍♀️
📩anapaumedina96@gmail.com",,0,False,https://www.tiktok.com/@anamedinarz/video/7088463346999102726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088463346999102726&source=h5_m,14719687,3266,3187,12937,1360015,7052757443914386181,7052757443914386181,72,7052757443914386181,original sound - nostalgia.rain,𝓷𝓸𝓼𝓽𝓪𝓵𝓰𝓲𝓪.𝓻𝓪𝓲𝓷,7052140089530680325,𝓷𝓸𝓼𝓽𝓪𝓵𝓰𝓲𝓪.𝓻𝓪𝓲𝓷,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7052757444262742789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f4f33641c7fd74b3e96a10be1b990c34.json,False,False,[],0,0,,,,
1,AR,7079242496861015301,1648264589,"FAKE BODY , como si fuera la primera vez xd",6998493215436555270,Vicky y Azul,"no denuncien, no hacemos nada malo:(
ig:@azulornella14 @vickychavez12 
410k?🇦🇷",,0,False,https://www.tiktok.com/@_vickyazul2/video/7079242496861015301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079242496861015301&source=h5_m,1912623,491,498,2162,130405,7079242451424267013,7079242451424267013,72,7079242451424267013,original sound - _vickyazul2,Vicky y Azul,6998493215436555270,Vicky y Azul,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079242417051945733.mp3,,False,False,[],0,0,,,,
2,AR,7085860313727257899,1649805418,Reply to @laddddal trying the dulce de leche flan #fyp #tastetest,6910601416021935110,Lexi,"Travel, Wellness, PCOS support ✨
lexi.traveling@gmail.com
Currently 📍🇦🇷",,0,False,https://www.tiktok.com/@travelingalexis/video/7085860313727257899?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085860313727257899&source=h5_m,789948,1278,641,516,151047,7085860291866561323,7085860291866561323,72,7085860291866561323,original sound - travelingalexis,Lexi,6910601416021935110,Lexi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085860314805324587.mp3,,False,False,[],0,0,,,,
3,AR,7099564273902406917,1652996122,Jajajaja un límite te pido Franchu #bienvenidosabordo #parecidosafamosos #viral #parati #lisa #blackpink #lisablackpink,6827976079476212742,Memes Argentinos  🇦🇷😂,"¡Vamos por los 40K! 🙌🏻🇦🇷
Activa las notis ⭐️",,0,False,https://www.tiktok.com/@argenchiste/video/7099564273902406917?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099564273902406917&source=h5_m,1364135,1411,3822,4582,156721,7099564267024632581,7099564267024632581,72,7099564267024632581,original sound - argenchiste,Memes Argentinos  🇦🇷😂,6827976079476212742,Memes Argentinos  🇦🇷😂,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099564271117339397.mp3,,False,False,[],0,0,,,,
4,IT,7095810043592936710,1652122021,👍 or 👎 ?,6558516768510951429,LapresaTwins,"INSTAGRAM: @lapresatwinss 
Business: lapresatwins@doom-entertainment.com",Popular creator,0,False,https://www.tiktok.com/@lapresatwins/video/7095810043592936710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095810043592936710&source=h5_m,56776240,2066,2937,7592,3169842,7095810043492174597,7095810043492174597,72,7095810043492174597,original sound - lapresatwins,LapresaTwins,6558516768510951429,LapresaTwins,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095810051104869126.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6753c393cbd6213e672ed630dc23edfe.json,False,False,[],0,0,,,,
5,US,7093229694614605099,1651521236,Who got the best caption for this? 😂 #fyp #foryou #foryoupage #xyzbca #funny #2022 #viral,6826106838595273733,Connor McCabe,"Road to 1M📈
My instagram is better☝️",,0,False,https://www.tiktok.com/@connorisviral/video/7093229694614605099?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093229694614605099&source=h5_m,36577248,39331,96080,101729,3086715,7093229647944633130,7093229647944633130,72,7093229647944633130,original sound - connorisviral,Connor McCabe,6826106838595273733,Connor McCabe,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093229693448506158.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/56df02c2dcbcc3d1b32847449de8ee09.json,False,False,[],0,0,,,,
6,AR,7101825061585292549,1653522504,@michelo2.0 #parati  esto es divertido brother,6827803669137359877,Lucas Almiron,mi Instagram Lucas almiron 👍 lucasflow23 YouTube mis videos,,0,False,https://www.tiktok.com/@lucasflow23/video/7101825061585292549?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101825061585292549&source=h5_m,1330296,580,108,490,50610,7101825049237949189,7101825049237949189,72,7101825049237949189,original sound - lucasflow23,Lucas Almiron,6827803669137359877,Lucas Almiron,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101826236153973510.mp3,,False,False,[],0,0,,,,
7,AR,7080651688285113605,1648592692,Cuando no te podes recibir 😂 #fypシ #parati,6805133215566316549,Danelik Star,"⬆️En Insta estoy siempre⬆️ 
⬇️❤️Seguime es gratis🙏❤️⬇️
🇦🇷Tucu-Star 🇦🇷
⬇️😱",,0,False,https://www.tiktok.com/@danelik.star/video/7080651688285113605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080651688285113605&source=h5_m,3426832,4550,16592,30987,381464,7080651662611860230,7080651662611860230,72,7080651662611860230,original sound - danelik.star,Danelik Star,6805133215566316549,Danelik Star,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080651679271553797.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3c44ce4b8c246f9588fb8724c460a5b4.json,False,False,[],0,0,,,,
0,MX,7071730645139016966,1646515599,Responder a @raider777promax,7048095125347681285,Miraphone,Para saber nuestros contactos manda mensaje en TikTok,,0,False,https://m.tiktok.com/v/7071730645139016966.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071730645139016966&source=h5_m,1727861,1164,313,508,80955,7045736261365025541,7045736261365025541,10036,7045736261365025541,SAOKO,ROSALÍA,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9146aecd0cf741d4ab78fa4fe6816091,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/27cdfe9f03f24087990d8402d4bddc06,True,True,[],0,0,,,,
1,US,7099114731146923306,1652891454,Car crochet do your thing 💗 #crochet #crochetfashion #smallbusiness,6637901108324515845,PassioKnit Goods,"💗 I’m Kelsie 💜 Full time crochet designer 💙 I’m 22!
⬇️ Shop my website ⬇️",,0,False,https://m.tiktok.com/v/7099114731146923306.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099114731146923306&source=h5_m,12942036,1965,3335,7101,1544338,7092887342226164522,7092887342226164522,72,7092887342226164522,about damn time x promiscuous,Adam Wright,6637851555402579974,Adam Wright,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092887361075432235.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e2ffe046e3860e53417e5d7a6eac61f0.json,False,False,[],0,0,Nelly Furtado,Promiscuous,about damn time x promiscuous (Contains music from: Promiscuous - Nelly Furtado),"Contains music from: ""Promiscuous"""
2,AR,7081378487617047813,1648761912,uia ese final 🚩🚩🚩 @dai.amadeo @julisavioli | instagram: solkraut,142198269085990912,solkraut,"instagram: solkraut 
REP: @trendsetters.ok
Contacto📩: solk.mgmt@gmail.com",,0,False,https://m.tiktok.com/v/7081378487617047813.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081378487617047813&source=h5_m,7171597,1431,1650,8878,907036,7081378471628344069,7081378471628344069,72,7081378471628344069,original sound - solkraut,solkraut,142198269085990912,solkraut,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081378471365462789.mp3,,False,False,[],0,0,,,,
3,CO,7101393080439344389,1653444000,Científico 🤓,6961911814092358662,Soy Redz,"Quiero ser streamer, aporta tu granito de arena y sígueme en Twitch.
🔽",,0,False,https://m.tiktok.com/v/7101393080439344389.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101393080439344389&source=h5_m,5127800,518,453,1119,505385,7101487894598011653,7101487894598011653,72,7101487894598011653,original sound - twitch_soyredz,Soy Redz,6961911814092358662,Soy Redz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101487871957207813.mp3,,False,False,[],0,0,,,,
4,GB,7095798760592166145,1652119394,,6788767636622296069,𝘉𝘢𝘣𝘢.𝘜𝘒 👑🦅^,👉🏽Add: Snapchat 💙👇🏽,,0,False,https://m.tiktok.com/v/7095798760592166145.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095798760592166145&source=h5_m,28382296,3407,16831,1029,2094033,7079055682208631558,7079055682208631558,72,7079055682208631558,original sound - cherifysf,Cherif,6997039159991731205,Cherif,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079055697953983237.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c4787edd3ae75b7ff6e3ee12d158f68e.json,False,False,[],0,0,Indila,Ainsi bas la vida,original sound - cherifysf (Contains music from: Ainsi bas la vida - Indila),"Contains music from: ""Ainsi bas la vida"""
5,US,7102593512381877550,1653701420,Reply to @bambi_rainbow 💜🪩 #pride2022🏳️‍🌈,6812677083152532485,Tricia Goldsmith,"Smile you’re here! 🫶🏻
SF BAY✨VEGAS 
LGBTQ+🌈
Good times living my best life",,0,False,https://m.tiktok.com/v/7102593512381877550.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102593512381877550&source=h5_m,8501812,8917,6826,358,1894801,7095881487107377925,7095881487107377925,72,7095881487107377925,GUY.exe (Remix),daizy,6751045764854072325,daizy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095881481117092614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76125d3c01abcea4ff10f5353cee6278.json,False,False,[],0,0,Superfruit,GUY.exe,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe"""
6,AR,7076150771108056326,1647544739,,6850158213222171654,KALEB DI MASI,"Artista
22 años
Creador del Tema "" TURRAKA ""
Canal de youtube : Kaleb Di Masi",Verified account,0,False,https://m.tiktok.com/v/7076150771108056326.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076150771108056326&source=h5_m,4543427,1235,310291,5489,424844,7076150739416009477,7076150739416009477,72,7076150739416009477,original sound - kalebdimasibabyy,KALEB DI MASI,6850158213222171654,KALEB DI MASI,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076150776027941638.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/37cba3ca3d48665ef3bf1e369aafcd10.json,False,False,[],0,0,,,,
